id_site,rank,service_logic_leg,access_type,t1t7,rn,data
3497,0,3,20,2315222,1,"{""id"" : -1, ""equipment_id"" : 48398, ""site_id"" : 3497, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042315222"", ""calling_format"" : ""FORMATTED"", ""called_cli_policy"" : ""SIPDA""}"
3502,0,3,20,2365290,1,"{""id"" : -1, ""equipment_id"" : 10535, ""site_id"" : 3502, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997468"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042365290"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3515,0,3,20,2222244,1,"{""id"" : -1, ""equipment_id"" : 136122, ""site_id"" : 3515, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042222244"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3521,1,3,20,2385166,1,"{""id"" : -1, ""equipment_id"" : 70356, ""site_id"" : 3521, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042385166"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3521,4,3,20,2385816,1,"{""id"" : -1, ""equipment_id"" : 171162, ""site_id"" : 3521, ""rank"" : 4, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042385816"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3521,2,3,20,2390082,1,"{""id"" : -1, ""equipment_id"" : 70357, ""site_id"" : 3521, ""rank"" : 2, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042390082"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3521,3,3,20,2405074,1,"{""id"" : -1, ""equipment_id"" : 70253, ""site_id"" : 3521, ""rank"" : 3, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042405074"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3521,0,3,20,8940012,1,"{""id"" : -1, ""equipment_id"" : 69174, ""site_id"" : 3521, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098994898"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098940012"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3522,0,3,20,2363838,1,"{""id"" : -1, ""equipment_id"" : 60480, ""site_id"" : 3522, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363838"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3522,1,3,20,2363839,1,"{""id"" : -1, ""equipment_id"" : 60967, ""site_id"" : 3522, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363839"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3532,0,3,20,2310567,1,"{""id"" : -1, ""equipment_id"" : 52646, ""site_id"" : 3532, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042310567"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3533,0,3,20,2310567,1,"{""id"" : -1, ""equipment_id"" : 52646, ""site_id"" : 3533, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042310567"", ""calling_format"" : ""FORMATTED"", ""called_cli_policy"" : ""SIPDA""}"
3534,0,3,20,2310567,1,"{""id"" : -1, ""equipment_id"" : 52646, ""site_id"" : 3534, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042310567"", ""calling_format"" : ""FORMATTED"", ""called_cli_policy"" : ""SIPDA""}"
3542,0,3,20,8944021,1,"{""id"" : -1, ""equipment_id"" : 750, ""site_id"" : 3542, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997468"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098944021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3543,0,3,20,8860270,1,"{""id"" : -1, ""equipment_id"" : 3542, ""site_id"" : 3543, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997468"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098860270"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3550,0,3,20,2306070,1,"{""id"" : -1, ""equipment_id"" : 89881, ""site_id"" : 3550, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042306070"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3561,0,3,20,2363838,1,"{""id"" : -1, ""equipment_id"" : 60480, ""site_id"" : 3561, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363838"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3561,1,3,20,2363839,1,"{""id"" : -1, ""equipment_id"" : 60967, ""site_id"" : 3561, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098997168"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042363839"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3574,0,3,20,2315222,1,"{""id"" : -1, ""equipment_id"" : 48398, ""site_id"" : 3574, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042315222"", ""calling_format"" : ""FORMATTED"", ""called_cli_policy"" : ""SIPDA""}"
3601,0,3,20,8810021,1,"{""id"" : -1, ""equipment_id"" : 622, ""site_id"" : 3601, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997470"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098810021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3621,0,3,20,8810021,1,"{""id"" : -1, ""equipment_id"" : 622, ""site_id"" : 3621, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997470"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098810021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3622,0,3,20,2214323,1,"{""id"" : -1, ""equipment_id"" : 1103, ""site_id"" : 3622, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042214323"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3641,0,3,20,8810021,1,"{""id"" : -1, ""equipment_id"" : 622, ""site_id"" : 3641, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997470"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098810021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3662,0,3,20,8810021,1,"{""id"" : -1, ""equipment_id"" : 622, ""site_id"" : 3662, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997470"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098810021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3664,0,3,20,2395105,1,"{""id"" : -1, ""equipment_id"" : 97341, ""site_id"" : 3664, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""9998877899"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042395105"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3681,0,3,20,8810021,1,"{""id"" : -1, ""equipment_id"" : 622, ""site_id"" : 3681, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997470"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098810021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3682,0,3,20,2245220,1,"{""id"" : -1, ""equipment_id"" : 49092, ""site_id"" : 3682, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042245220"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3683,0,3,20,8810021,1,"{""id"" : -1, ""equipment_id"" : 622, ""site_id"" : 3683, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997470"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098810021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3701,0,3,20,5105159,1,"{""id"" : -1, ""equipment_id"" : 74003, ""site_id"" : 3701, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""095105159"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3702,0,3,20,8810021,1,"{""id"" : -1, ""equipment_id"" : 622, ""site_id"" : 3702, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098997470"", ""called_prefix"" : ""09"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""098810021"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3723,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 3723, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3723,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 3723, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3728,0,3,20,2315513,1,"{""id"" : -1, ""equipment_id"" : 3361, ""site_id"" : 3728, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042315513"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3729,0,3,20,2223875,1,"{""id"" : -1, ""equipment_id"" : 70258, ""site_id"" : 3729, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042223875"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3729,1,3,20,2310495,1,"{""id"" : -1, ""equipment_id"" : 50961, ""site_id"" : 3729, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042310495"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3731,0,3,20,2315513,1,"{""id"" : -1, ""equipment_id"" : 3361, ""site_id"" : 3731, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993999"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : false, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : false, ""full_prefix"" : ""042315513"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3734,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 3734, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3734,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 3734, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3735,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 3735, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3735,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 3735, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3737,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 3737, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3737,0,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 3737, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3738,0,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 3738, ""rank"" : 0, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3738,1,3,20,2250834,1,"{""id"" : -1, ""equipment_id"" : 53974, ""site_id"" : 3738, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250834"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
3739,1,3,20,2250833,1,"{""id"" : -1, ""equipment_id"" : 53973, ""site_id"" : 3739, ""rank"" : 1, ""load"" : 1, ""cdr_info"" : ""098993991"", ""called_prefix"" : ""04"", ""called_number_in_public_format"" : true, ""flexible_called"" : null, ""flexible_calling"" : null, ""calling_number_in_public_format"" : true, ""full_prefix"" : ""042250833"", ""calling_format"" : ""E164"", ""called_cli_policy"" : ""SIPDA""}"
