vpn_code,id_equip,data
10000949,58569,"{""id"" : 58569, ""name"" : ""2320237"", ""t1t7"" : ""2320237"", ""vpn_id"" : ""10000949"", ""id_default_site"" : 62315, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7499,25881,"{""id"" : 25881, ""name"" : ""Phili_2368836"", ""t1t7"" : ""2368836"", ""vpn_id"" : ""7499"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 30, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10007714,53693,"{""id"" : 53693, ""name"" : ""2250815"", ""t1t7"" : ""2250815"", ""vpn_id"" : ""10007714"", ""id_default_site"" : 329765, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000675,34024,"{""id"" : 34024, ""name"" : ""2305723"", ""t1t7"" : ""2305723"", ""vpn_id"" : ""10000675"", ""id_default_site"" : 17059, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10014669,62527,"{""id"" : 62527, ""name"" : ""2316695"", ""t1t7"" : ""2316695"", ""vpn_id"" : ""10014669"", ""id_default_site"" : 370035, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003441,138541,"{""id"" : 138541, ""name"" : ""2235376"", ""t1t7"" : ""2235376"", ""vpn_id"" : ""10003441"", ""id_default_site"" : 216153, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10006216,71257,"{""id"" : 71257, ""name"" : ""2218848"", ""t1t7"" : ""2218848"", ""vpn_id"" : ""10006216"", ""id_default_site"" : 431840, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3993,48905,"{""id"" : 48905, ""name"" : ""CCVpass_VEL_2388343"", ""t1t7"" : ""2388343"", ""vpn_id"" : ""3993"", ""id_default_site"" : 314138, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,23521,"{""id"" : 23521, ""name"" : ""wbx_EUR_0026039725"", ""t1t7"" : ""8860555"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003932,50060,"{""id"" : 50060, ""name"" : ""2245880"", ""t1t7"" : ""2245880"", ""vpn_id"" : ""10003932"", ""id_default_site"" : 33750, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3934,123302,"{""id"" : 123302, ""name"" : ""2220844"", ""t1t7"" : ""2220844"", ""vpn_id"" : ""3934"", ""id_default_site"" : 8285, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10016724,61311,"{""id"" : 61311, ""name"" : ""2246715"", ""t1t7"" : ""2246715"", ""vpn_id"" : ""10016724"", ""id_default_site"" : 361576, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10004992,60604,"{""id"" : 60604, ""name"" : ""2245754"", ""t1t7"" : ""2245754"", ""vpn_id"" : ""10004992"", ""id_default_site"" : 40050, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002277,91381,"{""id"" : 91381, ""name"" : ""2220014"", ""t1t7"" : ""2220014"", ""vpn_id"" : ""10002277"", ""id_default_site"" : 202655, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4633,50181,"{""id"" : 50181, ""name"" : ""Noida_India"", ""t1t7"" : ""2385120"", ""vpn_id"" : ""4633"", ""id_default_site"" : 54803, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_IND_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001294,57209,"{""id"" : 57209, ""name"" : ""2223124"", ""t1t7"" : ""2223124"", ""vpn_id"" : ""10001294"", ""id_default_site"" : 345792, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10001179,71692,"{""id"" : 71692, ""name"" : ""2325110"", ""t1t7"" : ""2325110"", ""vpn_id"" : ""10001179"", ""id_default_site"" : 74335, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002697,52726,"{""id"" : 52726, ""name"" : ""2217052"", ""t1t7"" : ""2217052"", ""vpn_id"" : ""10002697"", ""id_default_site"" : 324400, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005850,53186,"{""id"" : 53186, ""name"" : ""2250647"", ""t1t7"" : ""2250647"", ""vpn_id"" : ""10005850"", ""id_default_site"" : 326357, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003597,54959,"{""id"" : 54959, ""name"" : ""2214005"", ""t1t7"" : ""2214005"", ""vpn_id"" : ""10003597"", ""id_default_site"" : 335602, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002965,123586,"{""id"" : 123586, ""name"" : ""2221323"", ""t1t7"" : ""2221323"", ""vpn_id"" : ""10002965"", ""id_default_site"" : 198658, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002421,97741,"{""id"" : 97741, ""name"" : ""2340368"", ""t1t7"" : ""2340368"", ""vpn_id"" : ""10002421"", ""id_default_site"" : 118374, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000277,58494,"{""id"" : 58494, ""name"" : ""2218134"", ""t1t7"" : ""2218134"", ""vpn_id"" : ""10000277"", ""id_default_site"" : 349724, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002308,93262,"{""id"" : 93262, ""name"" : ""2340065"", ""t1t7"" : ""2340065"", ""vpn_id"" : ""10002308"", ""id_default_site"" : 19379, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3683,21761,"{""id"" : 21761, ""name"" : ""gsy_FRA_GC_NAM"", ""t1t7"" : ""8800126"", ""vpn_id"" : ""3683"", ""id_default_site"" : 200481, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 200, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10012959,59448,"{""id"" : 59448, ""name"" : ""2316248"", ""t1t7"" : ""2316248"", ""vpn_id"" : ""10012959"", ""id_default_site"" : 352486, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,155244,"{""id"" : 155244, ""name"" : ""2326767"", ""t1t7"" : ""2326767"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 237936, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10017952,68021,"{""id"" : 68021, ""name"" : ""2246602"", ""t1t7"" : ""2246602"", ""vpn_id"" : ""10017952"", ""id_default_site"" : 410162, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,141482,"{""id"" : 141482, ""name"" : ""2326433"", ""t1t7"" : ""2326433"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 219574, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3149,172721,"{""id"" : 172721, ""name"" : ""PLAX1680_SIP"", ""t1t7"" : ""2390303"", ""vpn_id"" : ""3149"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_USA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7130,71777,"{""id"" : 71777, ""name"" : ""OPC_EMEA_8980085"", ""t1t7"" : ""8980085"", ""vpn_id"" : ""7130"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003819,151781,"{""id"" : 151781, ""name"" : ""2240632"", ""t1t7"" : ""2240632"", ""vpn_id"" : ""10003819"", ""id_default_site"" : 233533, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4813,48416,"{""id"" : 48416, ""name"" : ""IPRTM73"", ""t1t7"" : ""2385049"", ""vpn_id"" : ""4813"", ""id_default_site"" : 9346, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_NLD_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,158862,"{""id"" : 158862, ""name"" : ""2327192"", ""t1t7"" : ""2327192"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 242935, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10000001,41426,"{""id"" : 41426, ""name"" : ""2299001"", ""t1t7"" : ""2299001"", ""vpn_id"" : ""10000001"", ""id_default_site"" : 49757, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,11681,"{""id"" : 11681, ""name"" : ""wbx_EUR_0025995728"", ""t1t7"" : ""8860372"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10005283,61140,"{""id"" : 61140, ""name"" : ""2246668"", ""t1t7"" : ""2246668"", ""vpn_id"" : ""10005283"", ""id_default_site"" : 360522, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4856,64032,"{""id"" : 64032, ""name"" : ""Manila_GW1"", ""t1t7"" : ""2365246"", ""vpn_id"" : ""4856"", ""id_default_site"" : 379495, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 60, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10007650,54086,"{""id"" : 54086, ""name"" : ""2250692"", ""t1t7"" : ""2250692"", ""vpn_id"" : ""10007650"", ""id_default_site"" : 331740, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7352,24721,"{""id"" : 24721, ""name"" : ""wbx_EUR_0026045618"", ""t1t7"" : ""8860580"", ""vpn_id"" : ""7352"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 250, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3670,24041,"{""id"" : 24041, ""name"" : ""Osaka_2_Voice_POC"", ""t1t7"" : ""2405067"", ""vpn_id"" : ""3670"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 10, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10003425,140504,"{""id"" : 140504, ""name"" : ""2235412"", ""t1t7"" : ""2235412"", ""vpn_id"" : ""10003425"", ""id_default_site"" : 218470, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10015672,71310,"{""id"" : 71310, ""name"" : ""2315025"", ""t1t7"" : ""2315025"", ""vpn_id"" : ""10015672"", ""id_default_site"" : 432181, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7019,21281,"{""id"" : 21281, ""name"" : ""SantaClara_Outbound2"", ""t1t7"" : ""2373847"", ""vpn_id"" : ""7019"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 50, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
7052,60262,"{""id"" : 60262, ""name"" : ""PZME005"", ""t1t7"" : ""2370201"", ""vpn_id"" : ""7052"", ""id_default_site"" : 356007, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
10002046,155561,"{""id"" : 155561, ""name"" : ""2326823"", ""t1t7"" : ""2326823"", ""vpn_id"" : ""10002046"", ""id_default_site"" : 238355, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""CLI_FRA_Default"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
3213,61197,"{""id"" : 61197, ""name"" : ""2373222"", ""t1t7"" : ""2373222"", ""vpn_id"" : ""3213"", ""id_default_site"" : 316269, ""csp_customer_identifier"" : null, ""global_call_limiter"" : null, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
4856,73311,"{""id"" : 73311, ""name"" : ""EDO_Tokyo_SBC2"", ""t1t7"" : ""2365133"", ""vpn_id"" : ""4856"", ""id_default_site"" : -1, ""csp_customer_identifier"" : null, ""global_call_limiter"" : 20, ""scl_id"" : null, ""number_pre_analysis_name"" : ""GENERIC_CLI_PROCESSING"", ""trusted_cli_policy"" : false, ""calling_cli_match_all_sites"" : false, ""equipment_type"" : ""SIPDA"", ""calling_site_cli_algo"" : ""DIV_FROM""}"
